participant,trial_index,condition,level,sequence,quiz_name,event_index,target_note,target_note_name,target_finger,target_hand,timed_out,actual_note,key_correct,actual_finger,finger_correct,target_finger_probability,manually_corrected,rt_s,p_L1,p_L2,p_L3,p_L4,p_L5,p_R1,p_R2,p_R3,p_R4,p_R5
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,5,60,C4,L2,L,False,60,True,R2,False,0.00043204510430615604,False,0.30928516387939453,0.0004331171331180265,0.00043204510430615604,6.861629142799973e-05,7.913182114117039e-06,4.6233293491566457e-07,0.046323070533299676,0.8985431341606599,0.050439505732347845,0.003599427164856956,0.00015270836493438034
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,6,59,B3,L3,L,False,59,True,R2,False,0.001362429897378813,False,0.30220580101013184,0.004137532135548305,0.007310193871115994,0.001362429897378813,0.0001393550612589231,8.820028256943304e-06,0.007860668391818917,0.888264709422201,0.08387015212104287,0.006748159457682573,0.0002979796136958326
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,7,57,A3,L4,L,False,57,True,R2,False,0.00020419424853453265,False,0.34391236305236816,0.00887248454416756,0.010291480947263282,0.002641419495927313,0.00020419424853453265,1.1012948748992664e-05,0.007813230946688093,0.8724596970415572,0.08923884800317385,0.008095565644752908,0.00037206617918638394
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,8,59,B3,L3,L,False,59,True,R2,False,0.0021978010695688334,False,0.2933628559112549,0.01138602907628604,0.012273682631823503,0.0021978010695688334,0.00017683420977121,1.422801097805589e-05,0.027343858315089297,0.8518899456255088,0.08713488729724751,0.0072969565238839695,0.0002857772398432611
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,9,64,E4,R2,R,False,64,True,R2,True,0.9065338672168338,False,0.44638514518737793,8.866889583813791e-06,9.001431937929382e-06,1.6118517428125012e-06,1.3498166411952144e-07,1.224526030052191e-08,0.04120170900070661,0.9065338672168338,0.048892714121655176,0.00322079553600436,0.00013128672461122103
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,10,65,F4,R3,R,False,65,True,R2,False,0.040175981069354945,False,0.37610387802124023,2.7762562587280167e-06,2.318741566329182e-06,4.681458483713353e-07,3.340748207732988e-08,4.173603824941168e-09,0.04718519853790521,0.90984051983364,0.040175981069354945,0.0025428088874629245,0.0002498909468776192
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,11,67,G4,R2,R,False,67,True,R2,True,0.8937494943997732,False,0.48087406158447266,3.201296302346477e-07,2.845577117556964e-07,6.477605971585399e-08,4.8111497377218536e-09,5.121878054225019e-10,0.044497167181425344,0.8937494943997732,0.058875528462306856,0.002705875522947269,0.00017125964680840016
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,12,69,A4,R1,R,False,69,True,R2,False,0.026221520421746435,False,0.3342902660369873,5.8695333804184106e-08,4.479475343414927e-08,9.797145049141994e-09,6.717231662761434e-10,8.391851770158241e-11,0.026221520421746435,0.8858790809018626,0.08364490054368905,0.0040011445742605765,0.0002532395155675338
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,13,67,G4,R2,R,False,67,True,R2,True,0.9036498795638875,False,0.35281991958618164,3.1800708837336905e-07,3.243919613791252e-07,6.549360746790203e-08,4.4904483049415354e-09,5.609926596031117e-10,0.045583109016257686,0.9036498795638875,0.04873717003340309,0.0018338947500719039,0.00019523369228161867
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,14,57,A3,L4,L,False,57,True,R2,False,0.001131802006564014,False,0.49657607078552246,0.04759922234016561,0.07855594598240093,0.015238285723867156,0.001131802006564014,0.00012048994887224218,0.005869444487917703,0.7069483095245838,0.13213327319065052,0.011986860105286613,0.00041636668969148653
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,15,59,B3,L3,L,False,59,True,R2,False,0.000763712820848601,False,0.3425416946411133,0.002900840568514076,0.0036343727970384807,0.000763712820848601,4.644142446348531e-05,6.038718554344781e-06,0.012452911720576441,0.8716923487402425,0.10052802562642146,0.0077712929283279,0.00020401465501258253
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,16,57,A3,L2,L,False,57,True,R2,False,0.03354797502494623,False,0.4173712730407715,0.020865378393345305,0.03354797502494623,0.005771756794705976,0.0003239961988071198,4.047691386850758e-05,0.007395815216141657,0.759740178674699,0.15964881628006825,0.012341610304610723,0.0003239961988071198
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,17,65,F4,R1,R,False,65,True,R2,False,0.05770192420171139,False,0.47821784019470215,2.3101676376947476e-06,4.062641593035112e-06,7.274815804098094e-07,6.340791397142683e-08,1.0070281691751066e-08,0.05770192420171139,0.8076090736775099,0.12323315396267027,0.01074110662773177,0.0007075677613696398
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,18,64,E4,R3,R,False,64,True,R2,False,0.08940896344051152,False,0.34866786003112793,2.0624399614770976e-05,3.968511650703542e-05,6.827620465254805e-06,6.709747442663085e-07,1.2014886280166706e-07,0.028028474485638437,0.874122861305135,0.08940896344051152,0.0077929613818081426,0.0005788111267130101
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,19,65,F4,R4,R,False,65,True,R2,False,0.005630470958111771,False,0.44083404541015625,1.5264266711676055e-05,1.2378342452598616e-05,2.60113625096671e-06,2.092863998547347e-07,2.721324077749791e-08,0.027887905220142627,0.8697389335023672,0.09636982078275017,0.005630470958111771,0.00034238929157224786
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,20,64,E4,R5,R,False,64,True,R2,False,0.00024067146548523638,False,0.3288578987121582,3.667735216616877e-05,6.964652381969033e-05,9.425632027583283e-06,7.000754176202364e-07,1.3047583910933394e-07,0.027434126975614048,0.8089017882446701,0.1569108030928792,0.006396030162081199,0.00024067146548523638
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,21,65,F4,R4,R,False,65,True,R2,False,0.006464519769883935,False,0.4970078468322754,8.17137817826746e-06,6.917704582790232e-06,7.977851183158432e-07,6.953563019610642e-08,1.1494162363203763e-08,0.033195974137371465,0.8856561014696902,0.07416769870248106,0.006464519769883935,0.0004997380229014571
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,22,64,E4,R5,R,False,64,True,R2,False,0.0006532051233723172,False,0.3194160461425781,2.4334522171205087e-05,1.5829751956445435e-05,2.4154635251392464e-06,2.3737626151198495e-07,4.250605275458229e-08,0.026329431234634798,0.8076557579356743,0.15052601487759487,0.014792731208756715,0.0006532051233723172
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,23,59,B3,L2,L,False,59,True,R2,False,0.012390345814247746,False,0.4980349540710449,0.010312036284629417,0.012390345814247746,0.0013190576841265503,0.00010613086254477118,1.97800308329611e-05,0.00838686732021103,0.8262667026804666,0.131225550997564,0.009746591225736626,0.00022693709964030103
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,24,57,A3,L3,L,False,57,True,R2,False,0.004000251529289967,False,0.4599640369415283,0.03347818407892399,0.029558082959756687,0.004000251529289967,0.0003349939662428567,2.488120055306875e-05,0.014291948715385102,0.6693835682311235,0.22731966471153336,0.020621974725065797,0.0009864498821256747
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,25,59,B3,L4,L,False,59,True,R2,False,4.9165255034073085e-05,False,0.4398219585418701,0.0065674198557909794,0.0104586762443015,0.00039354175558369025,4.9165255034073085e-05,8.803832830037612e-06,0.00803641761116468,0.7863735205593977,0.17198923653080211,0.015602511525883026,0.0005207068292123933
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,26,60,C4,L5,L,False,60,True,R2,False,6.259766623741595e-07,False,0.43428516387939453,0.003126068551973132,0.0030156112075977906,8.576043853900386e-05,3.9414860051486605e-06,6.259766623741595e-07,0.014973462277286421,0.8487821283549961,0.1195581103060885,0.010012181802739413,0.0004421095981121487
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,27,65,F4,R5,R,False,65,True,R2,False,0.00027157707194411327,False,0.633338212966919,3.4682605534088194e-05,1.71885931292763e-05,7.292388016409333e-07,4.093564717956172e-08,5.54003740552003e-09,0.051238473974726764,0.8769857070325743,0.06779515245463685,0.0036564425529683462,0.00027157707194411327
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,28,60,C4,L5,L,False,60,True,R2,False,4.1113327492294045e-06,False,0.4497220516204834,0.0027473528932580983,0.001658630010668787,0.00010086139482083489,1.2600635457611905e-05,4.1113327492294045e-06,0.011390535918100164,0.8853578971758683,0.09055813017197009,0.007583629924198739,0.0005862505429082242
P02,22,A,alpha,1799551287-α-1,P02-T22-Aα,29,59,B3,L4,L,False,59,True,R2,False,6.182494386847239e-05,False,0.4265470504760742,0.023175007989376235,0.012636022031835736,0.0005360925990103003,6.182494386847239e-05,1.5868038128392114e-05,0.011777432639168561,0.8096091711860607,0.1285800447203275,0.013151707873667028,0.00045682797855738105
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,0,62,D4,R4,R,False,62,True,R2,False,0.016928160721836217,False,1.4374690055847168,0.002139462375006001,0.002201146916203167,0.00020783278311575575,1.5436484472250755e-05,7.384025289090244e-07,0.01104125775180993,0.756708835559049,0.21039328186791798,0.016928160721836217,0.0003638471380607573
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,1,67,G4,R2,R,False,67,True,R2,True,0.7758755765020456,False,0.46036195755004883,1.1575817805475931e-08,4.7091278721405185e-09,1.0299422428151211e-09,2.2526061137789142e-10,1.963390668854353e-11,0.1816137258393498,0.7758755765020456,0.04020503223510041,0.0021684056364686395,0.00013724222725311236
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,2,64,E4,R3,R,False,64,True,R2,False,0.09454170073342343,False,0.34161901473999023,1.865086264226031e-05,1.4832137714667259e-05,2.8771387011554916e-06,2.8274673644362565e-07,1.4077131098109174e-08,0.04179315943732485,0.8532401253786073,0.09454170073342343,0.009670122861055957,0.0007182346266628581
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,3,62,D4,R2,R,False,62,True,R2,True,0.8807130310470238,False,0.43430399894714355,6.516123069865038e-05,3.841650254001807e-05,6.609361948055273e-06,5.760776150129172e-07,3.1069989948841556e-08,0.021343171275674734,0.8807130310470238,0.09008303372468136,0.0075438438152353885,0.0002061258945932164
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,4,59,B3,L4,L,False,59,True,R2,False,0.000662738084897807,False,0.4075629711151123,0.014254608218747725,0.0334022942502128,0.0047049944232250744,0.000662738084897807,7.343347297368156e-05,0.011860200214828387,0.7737627812706874,0.14673446425924974,0.013854700865948205,0.0006897849392292671
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,5,59,B3,L4,L,False,59,True,R2,False,2.1857313291204832e-05,False,0.3563098907470703,0.0042510453620142625,0.007219460960892275,0.00022241290125710826,2.1857313291204832e-05,2.520697300875049e-06,0.010698014389108527,0.8428426543709799,0.12356660111121005,0.010770170165116067,0.0004052627288299751
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,6,60,C4,R4,R,False,60,True,R2,False,0.006780081472104354,False,0.3107008934020996,0.0003272880041648713,0.00020887675674665895,1.749201336120169e-05,1.199307608552761e-06,1.0879873161232635e-07,0.015705156821867856,0.8924666253731132,0.0842668979629801,0.006780081472104354,0.0002262734893215438
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,7,64,E4,R5,R,False,64,True,R2,False,0.0008929708886396482,False,0.2999732494354248,9.408828121489668e-06,6.262340398629529e-06,5.038654458054422e-07,4.219531769619752e-08,4.146685165720497e-09,0.015841519238371946,0.7401099097477097,0.22291682099487248,0.020222557754437168,0.0008929708886396482
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,8,60,C4,L2,L,False,60,True,R2,False,0.00047916739758497,False,0.33155083656311035,0.0006289378513290571,0.00047916739758497,3.855362037688357e-05,3.6402414410108583e-06,3.8753465938939194e-07,0.007795530476798518,0.849200000497389,0.12957951788464245,0.01175518865072358,0.0005190758450552632
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,9,59,B3,L1,L,False,59,True,R2,False,0.004337382259366959,False,0.4164092540740967,0.004337382259366959,0.004749451332009711,0.00035275874498319563,2.620065423629963e-05,2.6799131339879954e-06,0.010022554945435764,0.7947511941392903,0.17382153332773012,0.011450450821985038,0.00048579386182866593
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,10,60,C4,R4,R,False,60,True,R2,False,0.008552059585016574,False,0.2998049259185791,0.0007677168796937926,0.0007454047951836426,4.910335783098567e-05,2.756405346201981e-06,2.4025063694932216e-07,0.008901075757620535,0.850795795144414,0.12982302035859825,0.008552059585016574,0.0003628274656590188
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,11,64,E4,R5,R,False,64,True,R2,False,0.00032739780921738434,False,0.3041861057281494,6.79086692538844e-05,1.1372247681105964e-05,1.0316670339302e-06,7.073434588324288e-08,1.0370147568219695e-08,0.014225068133724959,0.8316574975583133,0.143082400914839,0.010627241895442967,0.00032739780921738434
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,12,62,D4,R4,R,False,62,True,R2,False,0.009077752062196588,False,0.3170480728149414,0.0003154454987486075,6.625970009667772e-05,6.511578309570179e-06,4.121293060249767e-07,3.891334106061545e-08,0.014095091154828801,0.8676831311393098,0.10839983769436438,0.009077752062196588,0.0003555201294984807
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,13,57,A3,L2,L,False,57,True,R2,False,0.04569587959564298,False,0.4046461582183838,0.07067393769010138,0.04569587959564298,0.0038267203536117523,0.00021481203948254827,2.3801852428920688e-05,0.004114172833108052,0.7821199611726735,0.08666136191615816,0.00643664944244047,0.00023270310435232714
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,14,60,C4,L1,L,False,60,True,R2,False,0.003086712827768913,False,0.3115520477294922,0.003086712827768913,0.0013225794616716093,0.00010641422338110605,7.2960948018865415e-06,1.4152967782283071e-06,0.013447790369047436,0.862283383144857,0.11212159672221356,0.007385982649972008,0.00023682920950839176
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,15,64,E4,R5,R,False,64,True,R2,False,0.00023318538809478437,False,0.3472158908843994,8.637308875361781e-05,3.703390314295705e-05,2.539161210125162e-06,1.7409290147237443e-07,3.244638624764362e-08,0.036020150402819535,0.8836654274615907,0.07400099323994028,0.005954090815160401,0.00023318538809478437
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,16,59,B3,L2,L,False,59,True,R2,False,0.010752713967211235,False,0.344728946685791,0.02895547805450832,0.010752713967211235,0.0008312357622963089,6.425846485150459e-05,9.420738323038969e-06,0.007471727859738891,0.875817893135291,0.07046796326586954,0.005447507609836025,0.00018180114207398828
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,17,57,A3,L1,L,False,57,True,R2,False,0.10743855578665389,False,0.41974520683288574,0.10743855578665389,0.19720861729736053,0.014073057297799126,0.0008557834956074456,9.86933352133049e-05,0.0065000665208739825,0.6290823306537121,0.041440644045802506,0.0032035582317639375,9.86933352133049e-05
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,18,52,E3,L3,L,False,52,True,L3,True,0.6230581588667413,False,0.46595096588134766,0.10188678836586972,0.19199441590819832,0.6230581588667413,0.07963600285700705,0.003367876346635345,1.8993981067777458e-05,3.534728432052214e-05,2.2371921313568447e-06,1.7294555703633364e-07,6.252471626144407e-09
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,19,55,G3,L2,L,False,55,True,L2,True,0.8199252113759321,False,0.3821580410003662,0.0362055756502793,0.8199252113759321,0.12020674441391062,0.011246579418139984,0.0006533024805643017,0.0009205516600895772,0.010066500515157553,0.0007183582567516576,5.553249858348819e-05,1.6437305915330136e-06
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,20,60,C4,R4,R,False,60,True,R2,False,0.008939327167377088,False,0.2934560775756836,0.0011472667489193728,0.00037925757983712155,2.816881751941141e-05,3.12119394848303e-06,2.7204592212776394e-07,0.019114750709243608,0.854451997997351,0.11563750316106114,0.008939327167377088,0.0002983345788205525
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,21,57,A3,L1,L,False,57,True,R2,False,0.04201853830427753,False,0.3514211177825928,0.04201853830427753,0.03894533316872802,0.0023682681489503297,0.000232738202669953,6.144766249500888e-05,0.01622935731169412,0.8141616627639849,0.08001058586142581,0.005709656985021579,0.0002624115907526149
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,22,60,C4,L2,L,False,60,True,R2,False,0.0007114701741108589,False,0.27936625480651855,0.0033955191347162217,0.0007114701741108589,4.1568118736306254e-05,3.770974653848989e-06,8.247569821922861e-07,0.01560058456543145,0.8796976051772415,0.09365129135317958,0.0066830750465578966,0.00021429069839035733
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,23,64,E4,R2,R,False,64,True,R2,True,0.7292504570865334,False,0.321491003036499,0.00010076975741635932,1.2676786857851986e-05,8.023362573517059e-07,6.993231134959407e-08,8.736658496442137e-09,0.03529065925620292,0.7292504570865334,0.2196460167087916,0.015059623702977983,0.0006389156959924759
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,24,59,B3,L1,L,False,59,True,R2,False,0.03142189388470192,False,0.30623483657836914,0.03142189388470192,0.0075672572562925,0.0004081300865822297,4.522210261600383e-05,1.064024607137523e-05,0.02191487090894625,0.8488060239261295,0.08341521145380223,0.006195546232179179,0.00021520390267884323
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,25,62,D4,R1,R,False,62,True,R2,False,0.0180076858318215,False,0.28196191787719727,0.000643840732330584,0.00010761434281703942,6.287439646417623e-06,7.854911692127337e-07,2.1018521075402062e-07,0.0180076858318215,0.8720080516573395,0.10056443410354775,0.008421590091684927,0.00023950012443214077
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,26,60,C4,L3,L,False,60,True,R2,False,5.502922269711343e-05,False,0.2644212245941162,0.005158281114847297,0.0008353613334315126,5.502922269711343e-05,5.858328745487528e-06,1.5411729910466238e-06,0.013455816540195708,0.880164733326132,0.0937010211172639,0.006424437555276217,0.0001979202884196368
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,27,64,E4,R3,R,False,64,True,R2,False,0.31670841750472845,False,0.2911491394042969,9.239118747725313e-05,1.1310560094586601e-05,8.071359277434974e-07,1.0083566272609482e-07,3.2215740652325787e-08,0.029267527737156924,0.6251436929225272,0.31670841750472845,0.027604575334888793,0.0011711445657954628
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,28,62,D4,R4,R,False,62,True,R2,False,0.017980976906162398,False,0.3644721508026123,0.0005484392814408414,8.797649174107117e-05,6.800999859155607e-06,7.240242732892149e-07,1.9341244287571976e-07,0.015322377790131174,0.7419741175137146,0.2234783095837949,0.017980976906162398,0.0006000839964397465
P02,23,A,beta,1799551287-β-9,P02-T23-Aβ,29,64,E4,R5,R,False,64,True,R2,False,0.00040558746421514213,False,0.36356186866760254,0.00013568683454536794,1.5261549261258758e-05,1.0053508097518717e-06,1.0283151004629346e-07,3.355184397868162e-08,0.036771157031917585,0.7786652734539997,0.17030335126128657,0.013702540670610606,0.00040558746421514213
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,0,55,G3,L3,L,False,55,True,L3,True,0.5330697199731734,False,0.8669061660766602,0.006732354103002284,0.3126191447612917,0.5330697199731734,0.14240174061388497,0.005148226169897145,2.4066216893491638e-05,3.843592596758635e-06,7.760079618756043e-07,1.1376816987954692e-07,1.4793128468435263e-08
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,1,60,C4,L5,L,False,60,True,L5,True,0.5794108548176256,False,0.8519017696380615,0.00048547218578824837,0.006448498681770814,0.03732302358566218,0.37292859695974806,0.5794108548176256,0.0020451515821597187,0.001042906805568501,0.0002676732710073626,4.2511179939009575e-05,5.310930730592586e-06
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,2,57,A3,L2,L,False,57,True,L2,True,0.8690444755704914,False,0.5089747905731201,0.03923956465156995,0.8690444755704914,0.08205537335087931,0.007443895526790374,0.0005103769565116679,0.0009031768042800813,0.0007028542770895035,8.7807733981473e-05,1.188348454874779e-05,5.916438576769609e-07
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,3,48,C3,L4,L,False,48,True,L2,False,0.08563516501941283,False,1.1808969974517822,0.013374563609586436,0.44146379188326285,0.44146379188326285,0.08563516501941283,0.01806268494402433,1.8913887750163207e-09,6.099407626474715e-10,1.2817055552793753e-10,2.91764489792488e-11,1.7742216896096012e-12
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,4,64,E4,R2,R,False,64,True,R2,True,0.7002372811575104,False,0.6424961090087891,9.45495365329753e-06,4.6607413789062355e-06,1.1042590087012765e-06,1.899820907773879e-07,1.590971308644781e-08,0.16590564957031168,0.7002372811575104,0.12047222768056703,0.012825293178109987,0.0005441225676561433
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,5,69,A4,R5,R,False,69,True,R4,False,0.28467232065329484,False,0.8105511665344238,1.019074102197189e-08,5.7365003235968604e-09,1.72780069409985e-09,3.220170851630414e-10,2.297954801608151e-11,0.007966219158770653,0.0400984935671525,0.24258174993530293,0.42468119868544035,0.28467232065329484
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,6,53,F3,L2,L,False,53,True,L2,True,0.73397242773304,False,0.564410924911499,0.031139324179236306,0.73397242773304,0.21240003698835208,0.020873313217344376,0.001613606060458505,7.698930697949331e-07,4.612692927022808e-07,4.910603901716061e-08,9.914338290074404e-09,1.6388290968020028e-09
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,7,53,F3,L2,L,False,53,True,L2,True,0.7765537026152629,False,0.4213738441467285,0.03164612821417876,0.7765537026152629,0.1767728897692292,0.014223077194810625,0.0007984090651022705,3.265499390402354e-06,2.2313818986037584e-06,2.3754957962429366e-07,5.1954916804334676e-08,6.755630855863511e-09
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,8,65,F4,R2,R,False,65,True,R2,True,0.8700154721837245,False,0.5595803260803223,2.5353150229618772e-06,6.416362495130999e-07,7.109532296581392e-08,9.621705670376881e-09,1.1096243710288261e-09,0.039985264374731176,0.8700154721837245,0.07583128934063114,0.01253482782041577,0.001629887502571692
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,9,50,D3,L4,L,False,50,True,L2,False,0.04198596329949943,False,0.8455097675323486,0.16469646450934147,0.6001101590101602,0.1773503858475549,0.04198596329949943,0.01585664245228728,2.848447095090929e-07,8.767509808934525e-08,1.0111141299177743e-08,2.04140422125594e-09,2.0880341135691383e-10
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,10,60,C4,L2,L,False,60,True,R2,False,0.00013852744938917566,False,0.5287802219390869,0.0004500981213902705,0.00013852744938917566,4.1723665946980185e-05,7.776205517478833e-06,8.967918425200958e-07,0.023845091424952412,0.8151019663848722,0.14023410680858606,0.018978622564373396,0.0012011905831293718
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,11,55,G3,L4,L,False,55,True,L4,True,0.5783715154137463,False,0.8665421009063721,0.0007639191168810566,0.07758977846516796,0.28152363991062856,0.5783715154137463,0.06157256650650939,9.119462630794731e-05,7.13767154065264e-05,1.3845658273142937e-05,2.029869898120436e-06,1.3371718105623145e-07
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,12,65,F4,R2,R,False,65,True,R2,True,0.8685554369054913,False,0.5904271602630615,7.876101571961486e-06,7.061000061613153e-06,8.821322360315348e-07,1.0588376885331793e-07,9.228919449258811e-09,0.06714345261059582,0.8685554369054913,0.05721587611186636,0.0065984278378997795,0.000470872187588728
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,13,67,G4,R5,R,False,67,True,R3,False,0.1213711477387965,False,0.7541561126708984,5.409009614001753e-07,5.866120776448868e-07,7.041200298420493e-08,8.796586474143925e-09,6.800178341707383e-10,0.004925627804632192,0.09937029119012385,0.3871658629324005,0.3871658629324005,0.1213711477387965
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,14,48,C3,L3,L,False,48,True,L3,True,0.46336353977498074,False,1.168501853942871,0.0920987079302564,0.25522380080530194,0.46336353977498074,0.18533051719305751,0.0039834202536269125,1.0602765851416996e-08,3.057664436314915e-09,3.127507812707818e-10,5.828860661486745e-11,1.1306826376229182e-11
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,15,50,D3,L5,L,False,50,True,L5,True,0.5831298610179719,False,0.8536388874053955,0.0010991394298591262,0.009443288543008384,0.05964497524636488,0.34668268451018797,0.5831298610179719,3.544991147398787e-08,1.3789679715480442e-08,1.5279400652802382e-09,3.921622842932931e-10,9.291413105727117e-11
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,16,62,D4,R3,R,False,62,True,R3,True,0.5059623883902408,False,0.6929190158843994,0.002170587449969592,0.000662028266068358,0.00010943253635236419,1.6043571712839222e-05,1.514837621992163e-06,0.008913375146110776,0.0982537063824062,0.5059623883902408,0.31786276771152244,0.06604815570799458
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,17,53,F3,L4,L,False,53,True,L3,False,0.31686761943930364,False,0.6790671348571777,0.009883582050864217,0.1796504740985122,0.47271094056234825,0.31686761943930364,0.020873576616243034,7.76703020415244e-06,5.084716935313394e-06,7.758774949032886e-07,1.696936309540557e-07,9.914463398424938e-09
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,18,71,B4,R1,R,False,71,True,R1,True,0.7186532358932666,False,1.2106082439422607,4.250351644433056e-10,4.943431366520473e-11,5.47747808557895e-12,1.1510157249918482e-12,1.3815829191306644e-13,0.7186532358932666,0.24405142339961028,0.0304893961126794,0.005459618714045157,0.001346325399162313
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,19,62,D4,L2,L,False,62,True,R2,False,0.285922514312345,False,0.935168981552124,0.014170927623242605,0.285922514312345,0.1464243210268808,0.018233465637205137,0.0008714519392511254,0.16623278706740982,0.3382399490770656,0.02512229131298774,0.00432216118786598,0.0004601308157462673
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,20,72,C5,R3,R,False,72,True,R2,False,0.3098925536336172,False,1.8936901092529297,6.4447351768170306e-12,1.4615411675191364e-12,3.751202916050689e-13,1.0020787237143791e-13,3.0182031146313684e-14,0.07054322455651331,0.5877053026051391,0.3098925536336172,0.025951402028281684,0.005907517168037035
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,21,60,C4,L4,L,False,60,True,L4,True,0.5143998309567767,False,1.100783109664917,0.0013271062822941457,0.07563504467576086,0.3735309419201328,0.5143998309567767,0.025610459552262696,0.0027198008625129023,0.004967918027037096,0.0015573736492337066,0.00023763980983955546,1.3884264149553365e-05
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,22,62,D4,R5,R,False,62,True,R5,True,0.38238929543973177,True,1.0520009994506836,4.798580776245735e-05,2.390755377828605e-05,5.664363132261608e-06,9.745245837342565e-07,9.577002510316321e-08,0.008358726477547623,0.03057766112816075,0.12985769378585363,0.4487379951494243,0.38238929543973177
P02,24,B,gamma,1799551287-γ-1,P02-T24-Bγ,23,57,A3,R3,R,False,57,True,R3,True,0.7322260935588735,False,1.1270883083343506,0.022883867694715013,0.025434062965861835,0.002707672303633395,0.0002556590232515112,1.9763654434445617e-05,0.008944218334376157,0.08444406286690477,0.7322260935588735,0.11629026350734557,0.0067943360906039555
